,tenure,MonthlyCharges,OnlineSecurity,InternetService,Contract,TechSupport,Churn Probability
3639,9,19.05,No internet service,No,Month-to-month,No internet service,0.31919828332696265
3640,39,81.9,No,Fiber optic,One year,Yes,0.31952150348412034
3641,8,69.7,No,Fiber optic,Month-to-month,No,0.8264702675670964
3642,51,90.15,No,Fiber optic,One year,No,0.36113730871234695
3643,71,25.35,No internet service,No,Two year,No internet service,0.014219155560756312
3644,71,24.65,No internet service,No,Two year,No internet service,0.017168864186589788
3645,70,19.55,No internet service,No,Two year,No internet service,0.021721140233734768
3646,1,25.25,No,DSL,Month-to-month,No,0.7189151640252835
3647,38,60.0,Yes,DSL,Two year,Yes,0.05194153379291768
3648,28,89.9,No,Fiber optic,Month-to-month,No,0.7195918413539798
3649,32,19.4,No internet service,No,Month-to-month,No internet service,0.2540100620953908
3650,49,49.8,No,DSL,Two year,No,0.174980038058343
3651,37,24.1,No internet service,No,Two year,No internet service,0.02536499221970263
3652,10,54.25,No,DSL,Month-to-month,Yes,0.4606178240264916
3653,67,109.9,Yes,Fiber optic,One year,No,0.3181431392794716
3654,7,35.5,No,DSL,One year,Yes,0.27294460640732365
3655,51,87.55,No,Fiber optic,One year,No,0.3602123853011597
3656,9,45.15,No,DSL,Month-to-month,No,0.6035024981496766
3657,9,88.4,No,Fiber optic,Month-to-month,No,0.8336756451394561
3658,4,50.8,No,DSL,Month-to-month,Yes,0.5370137841963498
3659,71,99.0,Yes,Fiber optic,Two year,No,0.12211416410906864
3660,50,84.4,No,Fiber optic,Month-to-month,No,0.7056163202560739
3661,24,96.55,No,Fiber optic,Two year,No,0.31198045794346935
3662,22,59.75,Yes,DSL,One year,No,0.176931791048107
3663,44,111.5,Yes,Fiber optic,Month-to-month,No,0.4959479897037131
3664,33,24.25,No internet service,No,Month-to-month,No internet service,0.17880349825254732
3665,1,75.1,No,Fiber optic,Month-to-month,No,0.8481028228053675
3666,54,70.15,No,DSL,One year,No,0.25348044535750197
3667,42,101.75,No,Fiber optic,Month-to-month,No,0.7140663905253982
3668,1,45.8,No,DSL,Month-to-month,No,0.7192166106724185
3669,1,20.5,No internet service,No,Month-to-month,No internet service,0.49299839360499753
3670,30,70.4,Yes,DSL,One year,Yes,0.14934402498660113
3671,1,30.55,No,DSL,Month-to-month,Yes,0.5697215015939653
3672,16,84.9,Yes,DSL,Month-to-month,Yes,0.333728937244925
3673,1,20.1,No internet service,No,Month-to-month,No internet service,0.5506182279755358
3674,9,40.65,No,DSL,Month-to-month,Yes,0.4637657233995689
3675,46,101.0,No,Fiber optic,Month-to-month,No,0.7096594778548247
3676,1,69.1,No,Fiber optic,Month-to-month,No,0.8283242139996128
3677,71,54.5,Yes,DSL,Two year,Yes,0.04468476227315335
3678,43,75.35,No,Fiber optic,Month-to-month,No,0.7085108296565298
3679,50,44.45,Yes,DSL,One year,Yes,0.1446154052460144
3680,13,75.0,No,Fiber optic,Month-to-month,No,0.8210911570752557
3681,19,100.0,No,Fiber optic,One year,Yes,0.41544703969666164
3682,41,98.05,No,Fiber optic,Month-to-month,No,0.7144878772263644
3683,1,71.15,No,Fiber optic,Month-to-month,No,0.8451142665846787
3684,24,54.15,No,DSL,Month-to-month,No,0.5101283684784139
3685,40,63.9,No,DSL,One year,No,0.25048106498023825
3686,3,69.15,No,DSL,Month-to-month,No,0.6543880806621156
3687,37,64.65,Yes,DSL,One year,No,0.16474359134237693
3688,67,108.75,Yes,Fiber optic,Two year,Yes,0.1789566414067774
3689,32,98.85,No,Fiber optic,Month-to-month,No,0.7222239355454587
3690,6,49.15,No,DSL,Month-to-month,Yes,0.4734878227394204
3691,32,89.6,Yes,Fiber optic,Month-to-month,No,0.5041994292717877
3692,59,83.25,No,Fiber optic,Month-to-month,No,0.6749260085300293
3693,30,70.25,No,DSL,One year,Yes,0.21869731677946547
3694,20,19.4,No internet service,No,Month-to-month,No internet service,0.2597732791161215
3695,27,24.5,No internet service,No,Two year,No internet service,0.030948437565494043
3696,20,79.15,Yes,Fiber optic,Month-to-month,No,0.5513901491627338
3697,9,20.1,No internet service,No,One year,No internet service,0.07167600553653017
3698,68,73.0,Yes,DSL,One year,No,0.15742721275938243
3699,69,61.4,Yes,DSL,Two year,Yes,0.046341723658416274
3700,26,84.3,No,Fiber optic,Month-to-month,Yes,0.5796762917764335
3701,69,19.9,No internet service,No,Two year,No internet service,0.021090651424125598
3702,11,20.4,No internet service,No,Two year,No internet service,0.03857562293864362
3703,1,50.75,No,DSL,Month-to-month,No,0.7179250137906023
3704,10,20.45,No internet service,No,One year,No internet service,0.07237332046838378
3705,55,75.75,Yes,DSL,One year,Yes,0.14528488664542838
3706,44,65.4,Yes,DSL,One year,Yes,0.15153884850792126
3707,46,80.4,No,Fiber optic,Month-to-month,No,0.7018664009039328
3708,69,59.75,Yes,DSL,Two year,No,0.0724233053750224
3709,11,78.5,No,Fiber optic,Month-to-month,No,0.8241211940616083
3710,11,102.0,No,Fiber optic,Month-to-month,No,0.825835235792516
3711,29,48.95,No,DSL,Month-to-month,No,0.5074835497798011
3712,57,99.65,Yes,Fiber optic,Month-to-month,No,0.4657054015694065
3713,28,18.25,No internet service,No,One year,No internet service,0.06272175757442791
3714,42,54.55,Yes,DSL,Month-to-month,No,0.3937613520326234
3715,2,20.65,No internet service,No,Month-to-month,No internet service,0.33191975375184996
3716,23,40.65,Yes,DSL,One year,Yes,0.15088960431024576
3717,18,20.45,No internet service,No,Month-to-month,No internet service,0.21047349449680974
3718,62,24.8,No internet service,No,One year,No internet service,0.06400021400811257
3719,1,70.8,No,Fiber optic,Month-to-month,No,0.8451142665846787
3720,16,89.05,No,Fiber optic,Month-to-month,Yes,0.673890193918299
3721,3,96.6,No,Fiber optic,Month-to-month,No,0.8400896447474032
3722,67,88.8,Yes,DSL,One year,Yes,0.14755661291944366
3723,62,20.05,No internet service,No,Two year,No internet service,0.02197046658391959
3724,57,104.5,No,Fiber optic,Month-to-month,No,0.6854714759296766
3725,2,69.8,No,Fiber optic,Month-to-month,No,0.8359367332645666
3726,23,77.15,Yes,DSL,Two year,Yes,0.05455662747298903
3727,25,35.05,Yes,DSL,Two year,Yes,0.05752640936347702
3728,72,108.1,No,Fiber optic,Two year,Yes,0.17258276950413895
3729,2,84.05,No,Fiber optic,Month-to-month,No,0.8407762470214745
3730,8,20.2,No internet service,No,One year,No internet service,0.0748439101488207
3731,5,50.6,No,DSL,Month-to-month,No,0.6604852620873034
3732,35,49.2,No,DSL,Month-to-month,No,0.5054536855413079
3733,24,24.6,No internet service,No,One year,No internet service,0.05711276269769812
3734,2,71.65,No,Fiber optic,Month-to-month,No,0.836817963632618
3735,72,104.9,Yes,Fiber optic,Two year,Yes,0.08858157407881247
3736,41,106.5,Yes,Fiber optic,Month-to-month,Yes,0.42544245835659356
3737,4,49.35,Yes,DSL,Month-to-month,No,0.5203392618171905
3738,26,75.5,No,Fiber optic,One year,No,0.3591527296462883
3739,7,94.25,No,Fiber optic,Month-to-month,No,0.8352673815505327
3740,1,68.95,No,Fiber optic,Month-to-month,No,0.8233791666278008
3741,4,58.5,No,DSL,Month-to-month,Yes,0.5204158173235345
3742,48,78.9,No,DSL,Two year,Yes,0.08692676949116067
3743,2,93.85,No,Fiber optic,Month-to-month,No,0.8410866576722458
3744,12,79.2,Yes,DSL,One year,Yes,0.17602338441841134
3745,60,109.45,Yes,Fiber optic,Month-to-month,Yes,0.36426984897355635
3746,55,59.2,Yes,DSL,Two year,Yes,0.051895771564613155
3747,1,29.15,No,DSL,Month-to-month,Yes,0.5697215015939653
3748,1,20.05,No internet service,No,Month-to-month,No internet service,0.5417752622643071
3749,4,76.05,No,Fiber optic,Month-to-month,No,0.8389972518808894
3750,1,24.45,No,DSL,Month-to-month,No,0.7195989161687896
3751,42,66.5,No,DSL,Two year,Yes,0.09210097163630164
3752,1,49.55,Yes,DSL,Month-to-month,No,0.5606405168599541
3753,7,89.35,No,Fiber optic,Month-to-month,No,0.835470185255948
3754,3,73.6,No,Fiber optic,Month-to-month,No,0.8340884785784032
3755,72,82.65,Yes,DSL,Two year,No,0.06568823937678793
3756,15,49.0,No,DSL,Month-to-month,No,0.5831652859990129
3757,4,80.35,No,Fiber optic,Month-to-month,No,0.8395977263615828
3758,11,25.2,No internet service,No,One year,No internet service,0.07891551375400961
3759,5,25.45,No internet service,No,Month-to-month,No internet service,0.2544058880822677
3760,1,55.8,Yes,DSL,Month-to-month,No,0.5544681135986012
3761,72,110.9,Yes,Fiber optic,Two year,Yes,0.09046933077166369
3762,55,77.75,No,Fiber optic,Month-to-month,No,0.6827533110748042
3763,40,26.2,No internet service,No,Month-to-month,No internet service,0.1812335263694126
3764,57,19.9,No internet service,No,Two year,No internet service,0.037555314343520954
3765,1,79.05,No,Fiber optic,Month-to-month,No,0.8492521031383821
3766,1,95.0,Yes,Fiber optic,Month-to-month,No,0.6704864542156556
3767,1,25.2,No,DSL,Month-to-month,No,0.7189151640252835
3768,52,80.85,No,DSL,One year,No,0.2507366275696865
3769,41,98.4,No,Fiber optic,Month-to-month,No,0.7144878772263644
3770,43,56.35,No,DSL,One year,No,0.25108860270749767
3771,47,19.3,No internet service,No,Two year,No internet service,0.03395119186557212
3772,3,50.4,No,DSL,Month-to-month,No,0.7117780894508546
3773,66,79.4,Yes,DSL,Two year,Yes,0.04745396057171452
3774,55,55.25,No,DSL,Two year,Yes,0.08344411459057226
3775,29,19.1,No internet service,No,One year,No internet service,0.057554060030068056
3776,12,84.05,No,Fiber optic,Month-to-month,No,0.8236144958971645
3777,66,105.2,No,Fiber optic,Month-to-month,No,0.6810083651755527
3778,35,101.4,No,Fiber optic,Month-to-month,No,0.7193257587099073
3779,10,89.8,No,Fiber optic,Month-to-month,No,0.8334028469390294
3780,27,75.75,No,Fiber optic,Month-to-month,No,0.7160587278543155
3781,58,95.3,No,Fiber optic,Month-to-month,Yes,0.5295366331555158
3782,54,109.75,Yes,Fiber optic,Two year,Yes,0.1798002189550879
3783,9,19.85,No internet service,No,Month-to-month,No internet service,0.3222682014168623
3784,2,19.3,No internet service,No,One year,No internet service,0.16436636265479676
3785,6,69.1,No,Fiber optic,Month-to-month,No,0.8018541044376807
3786,26,91.25,No,Fiber optic,Month-to-month,No,0.7215402099118047
3787,9,20.25,No internet service,No,Month-to-month,No internet service,0.28238788200816184
3788,8,54.75,No,DSL,Month-to-month,No,0.595142280781751
3789,12,81.45,No,Fiber optic,Month-to-month,No,0.8236144958971645
3790,15,49.1,No,DSL,Month-to-month,No,0.5831652859990129
3791,43,80.2,Yes,DSL,One year,No,0.16800158445257365
3792,42,100.3,No,Fiber optic,Month-to-month,Yes,0.5813107115437304
3793,31,65.25,Yes,DSL,Month-to-month,Yes,0.2914397397187137
3794,66,90.95,Yes,Fiber optic,Two year,Yes,0.11845977637774024
3795,18,85.45,No,Fiber optic,Month-to-month,Yes,0.6212742389675648
3796,1,20.0,No internet service,No,Month-to-month,No internet service,0.5417752622643071
3797,61,94.1,No,Fiber optic,Two year,Yes,0.20079104452080626
3798,10,79.85,No,Fiber optic,Month-to-month,No,0.8333811818557819
3799,1,71.65,No,Fiber optic,Month-to-month,No,0.8451142665846787
3800,18,73.55,No,Fiber optic,Month-to-month,No,0.7300068972044422
3801,24,104.65,No,Fiber optic,Month-to-month,No,0.7292364618819408
3802,3,19.3,No internet service,No,Month-to-month,No internet service,0.3840159543924995
3803,50,20.15,No internet service,No,One year,No internet service,0.05692004278189125
3804,1,44.55,No,DSL,Month-to-month,No,0.7192166106724185
3805,2,54.45,Yes,DSL,Month-to-month,Yes,0.47147335913861155
3806,17,19.65,No internet service,No,One year,No internet service,0.06564671561937933
3807,69,105.0,No,Fiber optic,Two year,No,0.2904005394292224
3808,72,88.7,Yes,DSL,Two year,Yes,0.03794618393421254
3809,3,74.25,No,Fiber optic,Month-to-month,No,0.838032413023903
3810,50,75.15,Yes,DSL,Two year,No,0.07839962349751181
3811,53,20.25,No internet service,No,Two year,No internet service,0.03071112094260388
3812,58,109.1,Yes,Fiber optic,Two year,Yes,0.17790545051681297
3813,46,30.75,Yes,DSL,One year,No,0.17458748864489754
3814,72,112.9,Yes,Fiber optic,Month-to-month,Yes,0.34935241057157523
3815,1,74.2,No,Fiber optic,Month-to-month,No,0.8469965251441538
3816,6,94.05,No,Fiber optic,Month-to-month,No,0.8352673815505327
3817,72,78.85,Yes,DSL,Two year,Yes,0.03919169470928872
3818,4,55.3,No,DSL,Month-to-month,No,0.6849832930479954
3819,52,19.35,No internet service,No,Two year,No internet service,0.03661112250487508
3820,2,20.45,No internet service,No,One year,No internet service,0.13098355417501936
3821,65,19.35,No internet service,No,Two year,No internet service,0.041617463643322805
3822,43,101.0,No,Fiber optic,Month-to-month,No,0.7140663905253982
3823,4,100.2,No,Fiber optic,Month-to-month,No,0.8400896447474032
3824,25,89.05,Yes,Fiber optic,One year,No,0.25665106686664974
3825,51,78.65,No,DSL,One year,Yes,0.21485112907160725
3826,12,74.75,No,DSL,Month-to-month,No,0.5514939745077444
3827,57,70.1,Yes,DSL,One year,No,0.1630129161112559
3828,24,19.9,No internet service,No,One year,No internet service,0.05471417547760393
3829,64,58.35,No,DSL,One year,Yes,0.20149986479927065
3830,4,105.65,No,Fiber optic,One year,Yes,0.4603641801601844
3831,26,100.5,No,Fiber optic,Month-to-month,No,0.7241723041032837
3832,15,20.05,No internet service,No,Month-to-month,No internet service,0.30952762926632116
3833,64,25.65,No internet service,No,Two year,No internet service,0.016061646092615848
3834,36,96.5,No,Fiber optic,Month-to-month,No,0.7193257587099073
3835,27,95.0,No,Fiber optic,Month-to-month,No,0.7195918413539798
3836,1,70.85,No,Fiber optic,Month-to-month,No,0.8451142665846787
3837,35,85.95,Yes,DSL,One year,Yes,0.15761603987875006
3838,4,73.9,No,Fiber optic,Month-to-month,No,0.8360503684756015
3839,8,45.45,No,DSL,Month-to-month,No,0.6035024981496766
3840,10,20.0,No internet service,No,Month-to-month,No internet service,0.31355359038428704
3841,2,49.2,No,DSL,Month-to-month,No,0.7142643114881945
3842,58,109.45,Yes,Fiber optic,Two year,No,0.20154322350738355
3843,51,83.25,Yes,DSL,Two year,Yes,0.0485645262712098
3844,46,19.25,No internet service,No,Two year,No internet service,0.03395119186557212
3845,1,19.65,No internet service,No,Month-to-month,No internet service,0.53515809648521
3846,46,72.8,No,Fiber optic,Month-to-month,No,0.6928375576328073
3847,50,109.65,Yes,Fiber optic,Month-to-month,Yes,0.39420280019354426
3848,53,65.0,No,DSL,Month-to-month,Yes,0.3330008182323545
3849,61,114.1,No,Fiber optic,Month-to-month,Yes,0.5153798470014365
3850,5,20.65,No internet service,No,Month-to-month,No internet service,0.2672198789759981
3851,47,86.95,Yes,DSL,One year,Yes,0.15768394651768297
3852,54,94.75,No,Fiber optic,One year,No,0.37228198398318074
3853,19,25.35,No,DSL,Month-to-month,No,0.5279138891716748
3854,26,105.45,No,Fiber optic,Two year,Yes,0.2236543864979051
3855,70,25.4,No internet service,No,Two year,No internet service,0.014924656875689281
3856,17,102.55,No,Fiber optic,Month-to-month,No,0.7575097215699271
3857,30,100.2,No,Fiber optic,Month-to-month,No,0.7222239355454587
3858,1,24.0,No internet service,No,Month-to-month,No internet service,0.41780178345525826
3859,19,25.6,No internet service,No,Two year,No internet service,0.026940380837697696
3860,26,73.5,No,DSL,Two year,No,0.16765066400871528
3861,21,74.05,No,Fiber optic,Month-to-month,No,0.7297213766354851
3862,50,98.25,No,Fiber optic,One year,No,0.3746244068484412
3863,68,54.4,Yes,DSL,One year,No,0.16222534381993148
3864,3,101.55,No,Fiber optic,Month-to-month,No,0.8400896447474032
3865,9,103.1,No,Fiber optic,Month-to-month,Yes,0.6972598496791065
3866,51,34.2,Yes,DSL,Two year,Yes,0.05208378430026625
3867,9,43.75,No,DSL,Month-to-month,No,0.6035024981496766
3868,41,111.95,No,Fiber optic,One year,Yes,0.38948635705547896
3869,22,100.65,No,Fiber optic,Month-to-month,No,0.7345133278410646
3870,21,55.95,Yes,DSL,One year,No,0.18323967356993126
3871,71,116.05,Yes,Fiber optic,Two year,Yes,0.12752245853692779
3872,1,45.75,No,DSL,Month-to-month,No,0.7192166106724185
3873,26,82.0,No,DSL,One year,Yes,0.22015916623361897
3874,71,65.15,Yes,DSL,Two year,Yes,0.04235509849784991
3875,4,44.8,No,DSL,Month-to-month,No,0.7045595598375105
3876,12,79.8,Yes,Fiber optic,Month-to-month,No,0.5986804765332141
3877,18,88.85,No,Fiber optic,Month-to-month,Yes,0.6231738385821985
3878,3,74.95,No,Fiber optic,Month-to-month,No,0.838032413023903
3879,72,106.85,Yes,Fiber optic,One year,No,0.2720776323433798
3880,11,74.95,No,Fiber optic,Month-to-month,No,0.8231563552046222
3881,1,80.15,No,Fiber optic,Month-to-month,No,0.8494426176520037
3882,13,19.3,No internet service,No,One year,No internet service,0.08000108208645859
3883,72,109.25,No,Fiber optic,One year,Yes,0.34372526252691266
3884,42,56.1,Yes,DSL,One year,No,0.17160947494188733
3885,17,19.7,No internet service,No,Month-to-month,No internet service,0.29804793848624844
3886,7,51.3,No,DSL,Month-to-month,No,0.6005560708974608
3887,68,118.6,Yes,Fiber optic,Two year,Yes,0.17075047407162897
3888,56,24.15,No internet service,No,Two year,No internet service,0.04109388821515496
3889,38,20.3,No internet service,No,One year,No internet service,0.05559914587834284
3890,72,115.5,Yes,Fiber optic,Two year,Yes,0.08311861882739946
3891,48,25.05,No internet service,No,One year,No internet service,0.0652105572778618
3892,52,109.1,Yes,Fiber optic,Month-to-month,No,0.4857036743703871
3893,35,19.65,No internet service,No,One year,No internet service,0.053862547104129216
3894,67,111.3,No,Fiber optic,Two year,Yes,0.22027008534907205
3895,1,29.9,Yes,DSL,Month-to-month,No,0.5625164232827391
3896,53,80.6,No,Fiber optic,Month-to-month,Yes,0.5334903515624386
3897,34,20.8,No internet service,No,Month-to-month,No internet service,0.19493488409917853
3898,3,35.2,No,DSL,Month-to-month,No,0.7134899761877435
3899,1,78.8,No,Fiber optic,Month-to-month,No,0.8490448368678091
3900,19,89.95,No,Fiber optic,Month-to-month,Yes,0.6179774618457112
3901,60,116.05,Yes,Fiber optic,Two year,Yes,0.16583383737036428
3902,11,19.55,No internet service,No,Two year,No internet service,0.043585688463269816
3903,47,106.4,No,Fiber optic,Month-to-month,No,0.7039989366986318
3904,18,49.4,Yes,DSL,Month-to-month,No,0.432013692695976
3905,60,115.25,Yes,Fiber optic,Two year,Yes,0.16583383737036428
3906,72,24.8,No internet service,No,Two year,No internet service,0.016523768326061283
3907,39,19.9,No internet service,No,One year,No internet service,0.05438371238963711
3908,59,81.25,Yes,Fiber optic,One year,No,0.23894301016904332
3909,2,69.95,No,Fiber optic,Month-to-month,No,0.8359367332645666
3910,1,69.1,No,Fiber optic,Month-to-month,No,0.8283242139996128
3911,20,90.2,No,Fiber optic,Month-to-month,No,0.7356603062923243
3912,6,93.55,No,Fiber optic,Month-to-month,No,0.8352673815505327
3913,71,86.4,No,Fiber optic,Two year,Yes,0.16112416798774837
3914,24,66.3,Yes,DSL,Month-to-month,No,0.3842428633342466
3915,67,94.65,No,Fiber optic,Month-to-month,No,0.6830460534391606
3916,1,80.85,No,Fiber optic,Month-to-month,No,0.8492121482010723
3917,48,82.05,No,Fiber optic,One year,No,0.35477257453307565
